room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
7263986,1430,37868149,Entire home/apt,,San Francisco,,Downtown/Civic Center,24,5.0,2,0.0,,165.0,,2017-07-10 20:40:12.633394,37.786932,-122.416241,0101000020E610000047904AB1A39A5EC083161230BAE44240
18492721,1430,127788105,Entire home/apt,,San Francisco,,South of Market,10,4.5,3,1.0,,149.0,,2017-07-10 20:39:34.976001,37.774107,-122.402493,0101000020E61000009DF7FF71C2995EC0664D2CF015E34240
715543,1430,3676663,Entire home/apt,,San Francisco,,Mission,4,5.0,4,2.0,,180.0,,2017-07-10 20:36:47.307151,37.763745,-122.412498,0101000020E610000096EA025E669A5EC0E4BD6A65C2E14240
6016647,1430,1862130,Entire home/apt,,San Francisco,,Bernal Heights,4,4.5,3,2.0,,150.0,,2017-07-10 20:33:35.895160,37.733636,-122.412361,0101000020E61000005649641F649A5EC08995D1C8E7DD4240
6993846,1430,6704199,Entire home/apt,,San Francisco,,Inner Sunset,2,0.0,4,2.0,,175.0,,2017-07-10 20:33:24.551826,37.753389,-122.459262,0101000020E6100000EA92718C649D5EC04415FE0C6FE04240
481413,1430,2384402,Entire home/apt,,San Francisco,,Outer Sunset,1,0.0,4,2.0,,165.0,,2017-07-10 20:33:12.378440,37.746248,-122.505143,0101000020E61000006A334E4354A05EC04B5AF10D85DF4240
15437132,1430,49028398,Entire home/apt,,San Francisco,,Outer Sunset,7,5.0,4,2.0,,180.0,,2017-07-10 20:33:10.846836,37.759197,-122.499466,0101000020E6100000B1DD3D40F79F5EC0541C075E2DE14240
5232276,1430,16224164,Entire home/apt,,San Francisco,,Parkside,6,4.5,6,3.0,,175.0,,2017-07-10 20:33:10.831667,37.745206,-122.501465,0101000020E6100000ACC5A70018A05EC0396403E962DF4240
9825146,1430,1611677,Entire home/apt,,San Francisco,,Ocean View,1,0.0,4,2.0,,159.0,,2017-07-10 20:33:08.325308,37.718648,-122.461069,0101000020E6100000C30C8D27829D5EC0FCAA5CA8FCDB4240
9594001,1430,49656445,Entire home/apt,,San Francisco,,Outer Mission,0,0.0,4,2.0,,175.0,,2017-07-10 20:33:08.310329,37.728805,-122.447911,0101000020E61000003221E692AA9C5EC0A514747B49DD4240
15060615,1430,95220454,Entire home/apt,,San Francisco,,Ocean View,9,5.0,5,3.0,,175.0,,2017-07-10 20:33:08.307020,37.716001,-122.454246,0101000020E6100000AF95D05D129D5EC09F73B7EBA5DB4240
6587037,1430,20286121,Entire home/apt,,San Francisco,,Ocean View,56,4.5,6,2.0,,174.0,,2017-07-10 20:33:07.365086,37.714529,-122.452748,0101000020E61000001555BFD2F99C5EC09485AFAF75DB4240
9528964,1430,49362947,Entire home/apt,,San Francisco,,Lakeshore,1,0.0,4,1.0,,160.0,,2017-07-10 20:33:07.360490,37.729018,-122.481157,0101000020E610000074CFBA46CB9E5EC001193A7650DD4240
2562034,1430,4940456,Entire home/apt,,San Francisco,,Ocean View,20,5.0,6,1.0,,159.0,,2017-07-10 20:33:05.739321,37.722881,-122.468632,0101000020E6100000FB761211FE9D5EC02CF3565D87DC4240
16393684,1430,106284765,Entire home/apt,,San Francisco,,West of Twin Peaks,18,5.0,7,2.0,,160.0,,2017-07-10 20:33:05.736822,37.72963,-122.467119,0101000020E6100000C6151747E59D5EC01A170E8464DD4240
493889,1430,2439917,Entire home/apt,,San Francisco,,Outer Mission,42,5.0,2,1.0,,175.0,,2017-07-10 20:33:04.757028,37.72872,-122.440598,0101000020E6100000B62BF4C1329C5EC077F86BB246DD4240
8699381,1430,3607360,Entire home/apt,,San Francisco,,Outer Mission,1,0.0,6,3.0,,180.0,,2017-07-10 20:32:58.494796,37.732529,-122.446791,0101000020E61000006B494739989C5EC0902FA182C3DD4240
17929422,1430,11096578,Entire home/apt,,San Francisco,,Parkside,0,0.0,6,3.0,,175.0,,2017-07-10 20:32:48.636510,37.748059,-122.470861,0101000020E61000008FFD2C96229E5EC03E3DB665C0DF4240
10710389,1430,5751626,Entire home/apt,,San Francisco,,Parkside,16,5.0,4,2.0,,160.0,,2017-07-10 20:32:48.613326,37.746004,-122.474826,0101000020E61000009752978C639E5EC0B4571F0F7DDF4240
1561116,1430,5507076,Entire home/apt,,San Francisco,,Inner Sunset,8,5.0,2,1.0,,165.0,,2017-07-10 20:32:46.832221,37.764875,-122.459435,0101000020E6100000D1E80E62679D5EC096438B6CE7E14240
7803013,1430,17427733,Entire home/apt,,San Francisco,,Parkside,0,0.0,2,1.0,,175.0,,2017-07-10 20:32:46.820113,37.744265,-122.471039,0101000020E6100000FF08C380259E5EC05A47551344DF4240
13057920,1430,288562,Entire home/apt,,San Francisco,,Inner Sunset,5,5.0,4,2.0,,149.0,,2017-07-10 20:32:46.814774,37.762259,-122.46719,0101000020E61000002BC1E270E69D5EC0740AF2B391E14240
1252638,1430,6825105,Entire home/apt,,San Francisco,,Twin Peaks,72,4.5,4,1.0,,149.0,,2017-07-10 20:32:37.347226,37.75353,-122.452444,0101000020E61000005FD1ADD7F49C5EC00647C9AB73E04240
9333219,1430,3450324,Entire home/apt,,San Francisco,,Haight Ashbury,1,0.0,2,1.0,,150.0,,2017-07-10 20:32:12.329755,37.775269,-122.447035,0101000020E6100000B64AB0389C9C5EC0234DBC033CE34240
6765283,1430,3228046,Entire home/apt,,San Francisco,,South of Market,4,5.0,1,1.0,,145.0,,2017-07-10 20:32:10.669724,37.770626,-122.422293,0101000020E61000001A1538D9069B5EC041B96DDFA3E24240
269756,1430,1409731,Entire home/apt,,San Francisco,,Twin Peaks,7,5.0,4,2.0,,170.0,,2017-07-10 20:31:28.837153,37.751097,-122.451135,0101000020E61000002EC55565DF9C5EC0D68F4DF223E04240
4873669,1430,7895922,Entire home/apt,,San Francisco,,West of Twin Peaks,4,5.0,2,3.0,,143.0,,2017-07-10 20:31:09.085133,37.73007,-122.464067,0101000020E6100000C8091346B39D5EC036E50AEF72DD4240
14089782,1430,52593939,Entire home/apt,,San Francisco,,Ocean View,6,4.5,4,2.0,,148.0,,2017-07-10 20:31:04.776205,37.721445,-122.451786,0101000020E61000009AB2D30FEA9C5EC06E6E4C4F58DC4240
17269133,1430,1151753,Entire home/apt,,San Francisco,,Inner Sunset,0,0.0,2,1.0,,152.0,,2017-07-10 20:31:03.561665,37.759791,-122.474069,0101000020E610000009C38025579E5EC0C765DCD440E14240
1006909,1430,622743,Entire home/apt,,San Francisco,,Parkside,30,4.0,5,2.0,,165.0,,2017-07-10 20:30:59.628988,37.741197,-122.478369,0101000020E6100000E59A02999D9E5EC05872158BDFDE4240
8354243,1430,44034029,Entire home/apt,,San Francisco,,Parkside,8,5.0,5,2.0,,149.0,,2017-07-10 20:30:55.115012,37.739299,-122.472862,0101000020E61000005B61FA5E439E5EC0967B8159A1DE4240
9275279,1430,41782662,Entire home/apt,,San Francisco,,Twin Peaks,26,4.0,3,1.0,,150.0,,2017-07-10 20:30:52.159133,37.750114,-122.453186,0101000020E61000005340DAFF009D5EC0C9224DBC03E04240
8207632,1430,43280191,Entire home/apt,,San Francisco,,Parkside,39,5.0,3,1.0,,150.0,,2017-07-10 20:30:47.727731,37.734386,-122.493529,0101000020E61000002AA8A8FA959F5EC0F451465C00DE4240
3534522,1430,7984529,Entire home/apt,,San Francisco,,Ocean View,14,5.0,4,2.0,,150.0,,2017-07-10 20:30:41.773167,37.717768,-122.453658,0101000020E6100000676490BB089D5EC0C30E63D2DFDB4240
10971773,1430,56921931,Entire home/apt,,San Francisco,,Outer Mission,6,5.0,5,2.0,,160.0,,2017-07-10 20:30:39.186264,37.718686,-122.446578,0101000020E61000003D47E4BB949C5EC0E90B21E7FDDB4240
16068425,1430,10784845,Entire home/apt,,San Francisco,,Twin Peaks,10,5.0,4,2.0,,149.0,,2017-07-10 20:30:38.363258,37.75041,-122.451934,0101000020E6100000D47C957CEC9C5EC0B24B546F0DE04240
17843973,1430,6044696,Entire home/apt,,San Francisco,,Outer Sunset,1,0.0,4,2.0,,175.0,,2017-07-10 20:30:36.630671,37.763434,-122.509145,0101000020E610000001FBE8D495A05EC0C5538F34B8E14240
18360175,1430,563713,Entire home/apt,,San Francisco,,Outer Sunset,0,0.0,3,2.0,,145.0,,2017-07-10 20:30:36.622259,37.760489,-122.491423,0101000020E610000024607479739F5EC0DFFB1BB457E14240
16598738,1430,14409390,Entire home/apt,,San Francisco,,Outer Richmond,14,5.0,4,1.0,,150.0,,2017-07-10 20:30:35.242273,37.775706,-122.507725,0101000020E61000002497FF907EA05EC0CEA78E554AE34240
4963638,1430,10685886,Entire home/apt,,San Francisco,,Inner Sunset,5,5.0,2,1.0,,165.0,,2017-07-10 20:30:30.470351,37.76478,-122.467929,0101000020E610000066F6798CF29D5EC04451A04FE4E14240
2088800,1430,7858294,Entire home/apt,,San Francisco,,Outer Richmond,14,5.0,6,3.0,,150.0,,2017-07-10 20:30:29.641694,37.773576,-122.485591,0101000020E6100000D80E46EC139F5EC0397CD28904E34240
10328918,1430,5215966,Entire home/apt,,San Francisco,,Outer Sunset,10,4.0,5,2.0,,143.0,,2017-07-10 20:30:29.636597,37.754251,-122.493923,0101000020E610000080EF366F9C9F5EC0D6FCF84B8BE04240
13636462,1430,668126,Entire home/apt,,San Francisco,,Outer Sunset,2,0.0,3,2.0,,175.0,,2017-07-10 20:30:29.631853,37.760568,-122.477176,0101000020E6100000E99B340D8A9E5EC02B31CF4A5AE14240
16518099,1430,102257666,Entire home/apt,,San Francisco,,Inner Richmond,3,4.5,2,1.0,,150.0,,2017-07-10 20:30:29.619973,37.778114,-122.46401,0101000020E610000016C1FF56B29D5EC0A647533D99E34240
16631684,1430,109856632,Entire home/apt,,San Francisco,,Inner Sunset,0,0.0,3,2.0,,175.0,,2017-07-10 20:30:27.979025,37.755923,-122.470228,0101000020E6100000776A2E37189E5EC0A9A5B915C2E04240
6795093,1430,35568433,Entire home/apt,,San Francisco,,Outer Richmond,1,0.0,4,2.0,,170.0,,2017-07-10 20:30:27.976371,37.773894,-122.488819,0101000020E610000076AA7CCF489F5EC00A4966F50EE34240
13047629,1430,47859366,Entire home/apt,,San Francisco,,Inner Richmond,0,0.0,2,1.0,,174.0,,2017-07-10 20:30:26.357409,37.77551,-122.463821,0101000020E6100000AC8C463EAF9D5EC048DC63E943E34240
13149975,1430,73356825,Entire home/apt,,San Francisco,,Inner Richmond,29,5.0,3,1.0,,150.0,,2017-07-10 20:30:23.258633,37.776959,-122.455135,0101000020E6100000F5108DEE209D5EC09BAA7B6473E34240
11555105,1430,61015848,Entire home/apt,,San Francisco,,Haight Ashbury,0,0.0,2,1.0,,175.0,,2017-07-10 20:29:38.586693,37.770311,-122.450831,0101000020E61000007841446ADA9C5EC0E15F048D99E24240
18469859,1430,5351011,Entire home/apt,,San Francisco,,Haight Ashbury,0,0.0,2,0.0,,177.0,,2017-07-10 20:29:35.984305,37.770987,-122.452038,0101000020E610000027A3CA30EE9C5EC01152B7B3AFE24240
10455934,1430,1260540,Entire home/apt,,San Francisco,,Mission,3,5.0,2,0.0,,171.0,,2017-07-10 20:29:22.313303,37.768182,-122.424162,0101000020E61000002E8D5F78259B5EC01DB0ABC953E24240
5069510,1430,5321621,Entire home/apt,,San Francisco,,Downtown/Civic Center,2,0.0,2,0.0,,159.0,,2017-07-10 20:29:22.290350,37.788787,-122.415961,0101000020E610000055DAE21A9F9A5EC04641F0F8F6E44240
9216997,1430,1035652,Entire home/apt,,San Francisco,,Haight Ashbury,6,5.0,4,1.0,,150.0,,2017-07-10 20:28:53.371122,37.766906,-122.451254,0101000020E61000001C0C7558E19C5EC0978DCEF929E24240
14336685,1430,24307156,Entire home/apt,,San Francisco,,Haight Ashbury,9,4.5,3,0.0,,160.0,,2017-07-10 20:28:47.449428,37.767302,-122.452753,0101000020E61000009E0AB8E7F99C5EC0E413B2F336E24240
13885045,1430,82205469,Entire home/apt,,San Francisco,,Pacific Heights,1,0.0,4,2.0,,174.0,,2017-07-10 20:28:33.071932,37.78822,-122.446381,0101000020E610000092239D81919C5EC0CD069964E4E44240
229319,1430,12798954,Entire home/apt,,San Francisco,,Bernal Heights,18,5.0,4,1.0,,175.0,,2017-07-10 20:25:06.689956,37.738187,-122.415663,0101000020E610000010CAFB389A9A5EC08BAA5FE97CDE4240
216042,1430,1115353,Entire home/apt,,San Francisco,,Bernal Heights,48,5.0,2,1.0,,147.0,,2017-07-10 20:25:06.678862,37.743824,-122.417727,0101000020E6100000FFE9060ABC9A5EC06DFDF49F35DF4240
2115333,1430,10406279,Entire home/apt,,San Francisco,,Mission,3,5.0,4,1.0,,175.0,,2017-07-10 20:25:06.668535,37.751123,-122.406076,0101000020E610000031EC3026FD995EC0FF2268CC24E04240
14981892,1430,236200,Entire home/apt,,San Francisco,,Mission,4,4.0,2,1.0,,200.0,,2017-07-10 20:43:38.240201,37.753561,-122.410787,0101000020E6100000CEA78E554A9A5EC04145D5AF74E04240
1961036,1430,9740001,Entire home/apt,,San Francisco,,Mission,73,5.0,4,2.0,,193.0,,2017-07-10 20:43:38.218439,37.759951,-122.42173,0101000020E61000007E6FD39FFD9A5EC000C8091346E14240
1304808,1430,1448685,Entire home/apt,,San Francisco,,Western Addition,55,4.5,2,1.0,,200.0,,2017-07-10 20:43:36.996426,37.773759,-122.427335,0101000020E6100000EA5BE674599B5EC02AFEEF880AE34240
19571891,1430,713646,Entire home/apt,,San Francisco,,Bernal Heights,1,0.0,4,2.0,,189.0,,2017-07-10 20:43:36.990337,37.746209,-122.408916,0101000020E6100000EAB303AE2B9A5EC08D7DC9C683DF4240
2823227,1430,14442698,Entire home/apt,,San Francisco,,Mission,23,5.0,2,1.0,,195.0,,2017-07-10 20:43:36.988204,37.75327,-122.406356,0101000020E610000023A298BC019A5EC06A87BF266BE04240
13937718,1430,295015,Entire home/apt,,San Francisco,,Western Addition,1,0.0,4,2.0,,197.0,,2017-07-10 20:43:36.985563,37.781303,-122.431952,0101000020E6100000465C001AA59B5EC023A298BC01E44240
17795198,1430,3387119,Entire home/apt,,San Francisco,,Outer Mission,1,0.0,4,2.0,,200.0,,2017-07-10 20:43:36.980723,37.734759,-122.441538,0101000020E61000003D7C9928429C5EC088B839950CDE4240
5068486,1430,26173051,Entire home/apt,,San Francisco,,Parkside,98,5.0,3,1.0,,183.0,,2017-07-10 20:43:36.977704,37.738097,-122.471762,0101000020E6100000B75F3E59319E5EC04B2366F679DE4240
16516337,1430,3377789,Entire home/apt,,San Francisco,,Inner Sunset,7,5.0,5,2.0,,195.0,,2017-07-10 20:43:36.973803,37.760834,-122.46564,0101000020E610000067EDB60BCD9D5EC0AAD72D0263E14240
16416447,1430,8833107,Entire home/apt,,San Francisco,,Inner Sunset,9,5.0,5,1.0,,190.0,,2017-07-10 20:43:36.970817,37.762917,-122.473883,0101000020E610000058C85C19549E5EC0FE47A643A7E14240
7352798,1430,16598715,Entire home/apt,,San Francisco,,Outer Mission,16,5.0,4,2.0,,197.0,,2017-07-10 20:43:36.968024,37.733432,-122.44538,0101000020E6100000B8921D1B819C5EC081EB8A19E1DD4240
2362619,1430,5753603,Entire home/apt,,San Francisco,,Western Addition,48,5.0,2,1.0,,185.0,,2017-07-10 20:43:36.964758,37.779203,-122.445845,0101000020E6100000738577B9889C5EC0F9F884ECBCE34240
17285258,1430,427156,Entire home/apt,,San Francisco,,Mission,18,4.5,5,2.0,,190.0,,2017-07-10 20:43:34.927060,37.758466,-122.412511,0101000020E6100000608F8994669A5EC06090F46915E14240
7091102,1430,8289,Entire home/apt,,San Francisco,,Glen Park,21,4.5,2,0.0,,150.0,,2017-07-10 20:25:06.665297,37.73797,-122.428411,0101000020E6100000C98FF8156B9B5EC0EDB60BCD75DE4240
7075415,1430,37098374,Entire home/apt,,San Francisco,,Excelsior,26,4.5,3,1.0,,165.0,,2017-07-10 20:25:06.662624,37.716006,-122.42757,0101000020E61000000CB08F4E5D9B5EC0B1DEA815A6DB4240
10415142,1430,81542,Entire home/apt,,San Francisco,,Bernal Heights,0,0.0,3,0.0,,150.0,,2017-07-10 20:25:05.087700,37.735268,-122.419307,0101000020E6100000F8FE06EDD59A5EC0CDE506431DDE4240
15990158,1430,3967769,Entire home/apt,,San Francisco,,Bayview,5,4.5,5,2.0,,150.0,,2017-07-10 20:25:05.074892,37.729954,-122.389547,0101000020E610000050508A56EE985EC0CDCAF6216FDD4240
5457815,1430,6587383,Entire home/apt,,San Francisco,,Noe Valley,20,5.0,4,1.0,,175.0,,2017-07-10 20:25:03.285337,37.742727,-122.427225,0101000020E610000027C286A7579B5EC0986DA7AD11DF4240
15470227,1430,487372,Entire home/apt,,San Francisco,,Mission,8,5.0,2,1.0,,157.0,,2017-07-10 20:25:03.282985,37.759586,-122.410001,0101000020E6100000F294D5743D9A5EC0EE3F321D3AE14240
12155285,1430,2915179,Entire home/apt,,San Francisco,,Bernal Heights,7,4.5,4,2.0,,175.0,,2017-07-10 20:25:03.280454,37.746619,-122.415032,0101000020E6100000C8B260E28F9A5EC03FC91D3691DF4240
6438705,1430,33616486,Entire home/apt,,San Francisco,,Bernal Heights,4,5.0,3,2.0,,150.0,,2017-07-10 20:25:03.268104,37.73897,-122.415433,0101000020E6100000772B4B74969A5EC0D15CA79196DE4240
6326767,1430,9385327,Entire home/apt,,San Francisco,,Glen Park,3,4.5,2,1.0,,150.0,,2017-07-10 20:25:03.263320,37.73433,-122.437658,0101000020E61000004C35B396029C5EC0603C8386FEDD4240
18126915,1430,124928602,Entire home/apt,,San Francisco,,Mission,0,0.0,2,2.0,,159.0,,2017-07-10 20:25:02.271064,37.756939,-122.42505,0101000020E61000008C4AEA04349B5EC092088D60E3E04240
4263551,1430,373016,Entire home/apt,,San Francisco,,Bernal Heights,107,5.0,4,1.0,,158.0,,2017-07-10 20:25:02.263487,37.739149,-122.414846,0101000020E610000017B83CD68C9A5EC080EF366F9CDE4240
3553700,1430,103882,Entire home/apt,,San Francisco,,Bernal Heights,8,5.0,2,1.0,,145.0,,2017-07-10 20:25:02.249983,37.746776,-122.408657,0101000020E61000000492B06F279A5EC006B8205B96DF4240
15806021,1430,346580,Entire home/apt,,San Francisco,,Bernal Heights,0,0.0,1,1.0,,150.0,,2017-07-10 20:25:00.633911,37.733172,-122.431841,0101000020E61000009B046F48A39B5EC0E52B8194D8DD4240
3042598,1430,15492585,Entire home/apt,,San Francisco,,Mission,24,4.5,1,0.0,,160.0,,2017-07-10 20:25:00.626111,37.748521,-122.421258,0101000020E61000006A4B1DE4F59A5EC042AF3F89CFDF4240
3221082,1430,3151325,Entire home/apt,,San Francisco,,Outer Mission,35,4.5,7,3.0,,180.0,,2017-07-10 20:24:59.538137,37.732733,-122.43992,0101000020E6100000CE3637A6279C5EC099D9E731CADD4240
11390565,1430,5214776,Entire home/apt,,San Francisco,,Bernal Heights,4,5.0,4,2.0,,145.0,,2017-07-10 20:24:55.828347,37.740193,-122.413654,0101000020E61000000377A04E799A5EC033DDEBA4BEDE4240
15375745,1430,49738847,Entire home/apt,,San Francisco,,Glen Park,27,5.0,4,2.0,,149.0,,2017-07-10 20:24:55.817569,37.735557,-122.438948,0101000020E610000041295AB9179C5EC004AC55BB26DE4240
6438454,1430,24170093,Entire home/apt,,San Francisco,,Bernal Heights,16,5.0,4,2.0,,160.0,,2017-07-10 20:24:55.796311,37.746614,-122.414382,0101000020E61000004583143C859A5EC02D5E2C0C91DF4240
7483031,1430,39190942,Entire home/apt,,San Francisco,,Excelsior,103,5.0,6,2.0,,147.0,,2017-07-10 20:24:52.407928,37.722574,-122.432972,0101000020E61000005C0531D0B59B5EC04F78094E7DDC4240
2586472,1430,1091811,Entire home/apt,,San Francisco,,Glen Park,20,4.5,2,1.0,,144.0,,2017-07-10 20:24:52.400030,37.734411,-122.435981,0101000020E61000005A2BDA1CE79B5EC04D69FD2D01DE4240
4069838,1430,6782071,Entire home/apt,,San Francisco,,Outer Mission,244,5.0,4,2.0,,170.0,,2017-07-10 20:24:52.384960,37.726708,-122.435376,0101000020E6100000A75D4C33DD9B5EC0ECDE8AC404DD4240
14238608,1430,66417402,Entire home/apt,,San Francisco,,Bernal Heights,31,5.0,5,2.0,,175.0,,2017-07-10 20:24:50.359097,37.738249,-122.418399,0101000020E6100000766B990CC79A5EC001A777F17EDE4240
18929152,1430,12587620,Entire home/apt,,San Francisco,,Mission,1,0.0,2,0.0,,175.0,,2017-07-10 20:24:43.611427,37.765371,-122.422731,0101000020E6100000580053060E9B5EC046274BADF7E14240
2890120,1430,899994,Entire home/apt,,San Francisco,,Bernal Heights,15,5.0,4,2.0,,165.0,,2017-07-10 20:24:42.024228,37.742454,-122.420932,0101000020E6100000C075C58CF09A5EC0676490BB08DF4240
19020541,1430,1321274,Entire home/apt,,San Francisco,,Excelsior,1,0.0,2,0.0,,150.0,,2017-07-10 20:24:42.014548,37.730336,-122.425826,0101000020E610000056F2B1BB409B5EC0B58B69A67BDD4240
1290935,1430,4263825,Entire home/apt,,San Francisco,,Castro/Upper Market,19,5.0,5,2.0,,159.0,,2017-07-10 20:24:38.082495,37.763144,-122.444841,0101000020E6100000E0BA6246789C5EC0BE11DDB3AEE14240
17895036,1430,59244105,Entire home/apt,,San Francisco,,Noe Valley,3,3.5,2,2.0,,150.0,,2017-07-10 20:24:38.080005,37.749938,-122.428751,0101000020E610000026C808A8709B5EC08A03E8F7FDDF4240
16201441,1430,496871,Entire home/apt,,San Francisco,,South of Market,0,0.0,2,1.0,,150.0,,2017-07-10 20:24:38.073519,37.771724,-122.421795,0101000020E610000072A774B0FE9A5EC0E7C41EDAC7E24240
5019863,1430,2764634,Entire home/apt,,San Francisco,,Mission,18,5.0,1,1.0,,159.0,,2017-07-10 20:24:38.065479,37.75865,-122.425296,0101000020E6100000A8C7B60C389B5EC0228E75711BE14240
4258894,1430,2578257,Entire home/apt,,San Francisco,,Haight Ashbury,0,0.0,2,0.0,,145.0,,2017-07-10 20:24:38.054919,37.769678,-122.448249,0101000020E6100000BEDD921CB09C5EC0B03907CF84E24240
14787254,1430,7682817,Entire home/apt,,San Francisco,,Western Addition,5,4.0,4,1.0,,159.0,,2017-07-10 20:24:36.439141,37.771954,-122.43714,0101000020E610000080F10C1AFA9B5EC019028063CFE24240
4725008,1430,134190,Entire home/apt,,San Francisco,,Twin Peaks,3,4.5,2,1.0,,160.0,,2017-07-10 20:24:36.435352,37.755882,-122.442543,0101000020E6100000B804E09F529C5EC04AD1CABDC0E04240
10876505,1430,24382367,Entire home/apt,,San Francisco,,Castro/Upper Market,1,0.0,2,1.0,,170.0,,2017-07-10 20:24:36.416008,37.759304,-122.440364,0101000020E61000007D957CEC2E9C5EC06ADC9BDF30E14240
2995611,1430,15270772,Entire home/apt,,San Francisco,,Twin Peaks,3,5.0,3,2.0,,150.0,,2017-07-10 20:24:34.541050,37.747707,-122.446779,0101000020E61000008962F206989C5EC0C1FEEBDCB4DF4240
9546883,1430,44856782,Entire home/apt,,San Francisco,,Castro/Upper Market,8,5.0,2,0.0,,150.0,,2017-07-10 20:24:34.528110,37.756563,-122.431316,0101000020E6100000758F6CAE9A9B5EC08C2E6F0ED7E04240
10721986,1430,1380976,Entire home/apt,,San Francisco,,Castro/Upper Market,0,0.0,4,2.0,,150.0,,2017-07-10 20:24:34.517742,37.764275,-122.44085,0101000020E6100000431CEBE2369C5EC0401361C3D3E14240
9927290,1430,4768250,Entire home/apt,,San Francisco,,Castro/Upper Market,1,0.0,4,2.0,,150.0,,2017-07-10 20:24:34.506592,37.763372,-122.438247,0101000020E61000007D24253D0C9C5EC04F57772CB6E14240
6953447,1430,36463274,Entire home/apt,,San Francisco,,Noe Valley,1,0.0,2,1.0,,150.0,,2017-07-10 20:24:34.502059,37.752679,-122.426326,0101000020E6100000CFDBD8EC489B5EC068B114C957E04240
9066717,1430,1931704,Entire home/apt,,San Francisco,,Bernal Heights,11,4.5,3,1.0,,145.0,,2017-07-10 20:24:32.946223,37.747551,-122.414867,0101000020E6100000234C512E8D9A5EC0CA8B4CC0AFDF4240
1962559,1430,10141045,Entire home/apt,,San Francisco,,Mission,1,0.0,4,2.0,,150.0,,2017-07-10 20:24:32.941971,37.753751,-122.425201,0101000020E61000007F4E417E369B5EC0E529ABE97AE04240
10880832,1430,1387375,Entire home/apt,,San Francisco,,Castro/Upper Market,0,0.0,4,1.0,,149.0,,2017-07-10 20:24:32.933872,37.759967,-122.437658,0101000020E61000004C35B396029C5EC00685419946E14240
486751,1430,2968439,Entire home/apt,,San Francisco,,Castro/Upper Market,2,0.0,2,1.0,,150.0,,2017-07-10 20:24:32.919120,37.75683,-122.428658,0101000020E6100000CDCAF6216F9B5EC0DB5031CEDFE04240
8908059,1430,9445355,Entire home/apt,,San Francisco,,Western Addition,6,4.5,2,1.0,,165.0,,2017-07-10 20:24:30.898876,37.774532,-122.436004,0101000020E6100000363B527DE79B5EC04DDA54DD23E34240
3419211,1430,1916835,Entire home/apt,,San Francisco,,Mission,3,4.5,2,1.0,,170.0,,2017-07-10 20:24:30.892124,37.748669,-122.421394,0101000020E6100000C32E8A1EF89A5EC0B743C362D4DF4240
9516038,1430,48609019,Entire home/apt,,San Francisco,,Mission,0,0.0,6,2.0,,170.0,,2017-07-10 20:24:30.867752,37.768469,-122.424803,0101000020E6100000880FECF82F9B5EC0B37E33315DE24240
16165026,1430,22965137,Entire home/apt,,San Francisco,,Castro/Upper Market,1,0.0,3,1.0,,150.0,,2017-07-10 20:24:30.862771,37.761836,-122.445047,0101000020E6100000B58B69A67B9C5EC02E7590D783E14240
10792256,1430,426791,Entire home/apt,,San Francisco,,Western Addition,1,0.0,3,1.0,,175.0,,2017-07-10 20:24:29.522339,37.772714,-122.428395,0101000020E610000046B1DCD26A9B5EC0A794D74AE8E24240
15166399,1430,8541411,Entire home/apt,,San Francisco,,Noe Valley,8,5.0,2,1.0,,170.0,,2017-07-10 20:24:28.088807,37.753928,-122.436829,0101000020E6100000713C9F01F59B5EC0F4C473B680E04240
13084294,1430,72600142,Entire home/apt,,San Francisco,,Noe Valley,15,5.0,4,1.0,,175.0,,2017-07-10 20:24:26.895468,37.75545,-122.426813,0101000020E61000007D2079E7509B5EC0B1E1E995B2E04240
1403992,1430,7577333,Entire home/apt,,San Francisco,,Mission,0,0.0,3,1.0,,148.0,,2017-07-10 20:24:17.761908,37.766007,-122.418331,0101000020E6100000CAF962EFC59A5EC0E8C072840CE24240
1522339,1430,2451969,Entire home/apt,,San Francisco,,Mission,16,4.5,3,1.0,,145.0,,2017-07-10 20:24:17.759298,37.757386,-122.409368,0101000020E6100000DA01D715339A5EC060394206F2E04240
1972064,1430,9337460,Entire home/apt,,San Francisco,,Mission,18,5.0,1,0.0,,150.0,,2017-07-10 20:24:17.756060,37.753035,-122.418009,0101000020E6100000C11BD2A8C09A5EC026DF6C7363E04240
8221677,1430,1608513,Entire home/apt,,San Francisco,,Mission,16,5.0,2,1.0,,148.0,,2017-07-10 20:24:17.753287,37.75091,-122.413811,0101000020E610000067EE21E17B9A5EC0A31EA2D11DE04240
1269738,1430,6911042,Entire home/apt,,San Francisco,,Mission,24,5.0,3,2.0,,180.0,,2017-07-10 20:24:17.739847,37.760553,-122.420868,0101000020E6100000B5FB5580EF9A5EC0F6EFFACC59E14240
18210098,1430,125714055,Entire home/apt,,San Francisco,,Mission,0,0.0,2,2.0,,169.0,,2017-07-10 20:24:16.620846,37.765793,-122.417352,0101000020E6100000E4BA29E5B59A5EC0BC40498105E24240
10990382,1430,5261264,Entire home/apt,,San Francisco,,Bernal Heights,17,5.0,4,2.0,,150.0,,2017-07-10 20:24:16.611148,37.747895,-122.408277,0101000020E610000060ADDA35219A5EC0C4EBFA05BBDF4240
